IMPAQ_ID,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,id,match,found_pic
904,SEVEN TO ELEVEN FOOD STORE,HWY 491,,SHIPROCK,NM,87420,36.75201457,-108.7020208,"HWY 491  SHIPROCK, NM 87420",Original,904,904,Not Validated,
905,CITY MARKET,HWY 491 &  HWY 64,,SHIPROCK,NM,87420,36.77718,-108.6966,"HWY 491 &  HWY 64  SHIPROCK, NM 87420",Original,905,905,Active,
906,CITGO,US-491 & US-64,,Shiprock,NM,87420,36.77718,-108.6966,"US-491 & US-64  Shiprock, NM 87420",Original,906,906,Not Validated,
907,SEVEN ELEVEN,HWY 64,,SHIPROCK,NM,87420,36.87129166,-109.0448423,"HWY 64  SHIPROCK, NM 87420",Original,907,907,Not Validated,
908,POJOAQUE CONVENIENCE STORE,HWY 84/285,,POJOAQUE VALLEY,NM,87501,35.87738,-106.0661,"HWY 84/285  POJOAQUE VALLEY, NM 87501",Original,908,908,Not Validated,
909,THRIFTWAY,JCT HWYS 494 & 64,,SHIPROCK,NM,87420,36.784113,-108.6757,"JCT HWYS 494 & 64  SHIPROCK, NM 87420",Google,909,,Not Validated,
910,NAVAJO COUNTRY EXPRESS / ICM,JUNCTION 64 W &  491 S,,SHIPROCK,NM,87420,36.77718,-108.6966,"JUNCTION 64 W &  491 S  SHIPROCK, NM 87420",Original,910,910,Active,
911,DINO MART / SINCLAIR,HIGHWAY 491 NORTH,,SHIPROCK,NM,87420,36.75201457,-108.7020208,"HIGHWAY 491 NORTH  SHIPROCK, NM 87420",Original,911,911,Not Validated,
912,MUSTANG,ROAD 371 MAIN STREET,,CROWNPOINT,NM,87313,35.67808,-108.1512,"ROAD 371 MAIN STREET  CROWNPOINT, NM 87313",Original,912,912,Not Validated,
913,PHILLIPS 66/FOOD MART,66 NM- 4 ROVER BOULEVARD,,WHITE ROCK,NM,87544,35.82766,-106.2059,"66 NM- 4 ROVER BOULEVARD  WHITE ROCK, NM 87544",Original,913,913,Closed,
914,NAVAJO PINE SUPERMARKET,RT.12 SHEPARD SPRINGS RD.,,NAVAJO,NM,87328,35.90988956,-109.0236633,"RT.12 SHEPARD SPRINGS RD.  NAVAJO, NM 87328",Original,914,914,Active,
915,VILLA DE CUBERO,STATE ROAD 124 MM 14,,CUBERO,NM,87014,34.8129796,-108.0435002,"STATE ROAD 124 MM 14  CUBERO, NM 87014",Original,915,,Not Validated,
916,OH KAY MARKET AND PHILLIPS 66,TAOS HWY,,SAN JUAN PUEBLO,NM,87566,36.07763292,-106.1073321,"TAOS HWY  SAN JUAN PUEBLO, NM 87566",Original,916,916,Not Validated,
917,SHELL GAS,US 64 US 491,,SHIPROCK,NM,87420,36.78435,-108.667,"US 64 US 491  SHIPROCK, NM 87420",Original,917,917,Active,
918,NAVAJO COUNTRY EXPRESS,W 64 &  HWY 491,,SHIPROCK,NM,87420,36.84615761,-108.7413378,"W 64 &  HWY 491  SHIPROCK, NM 87420",Original,918,918,Active,
919,GIANT WESTERN REFINERY,WEST US 491 / JUNCTION 64,,SHIPROCK,NM,87420,36.87129166,-109.0448423,"WEST US 491 / JUNCTION 64  SHIPROCK, NM 87420",Original,919,919,Active,
920,BASHAS,371 STATE ROAD 9,,CROWNPOINT,NM,87313,35.69762,-108.1414,"371 STATE ROAD 9  CROWNPOINT, NM 87313",Original,920,920,Not Validated,
921,CASINO APACHE TRAVEL CENTER,25895 US HIGHWAY 70,,MESCALERO,NM,88340,33.30016,-105.6562,"25895 US HIGHWAY 70  MESCALERO, NM 88340",Original,921,921,Active,
922,GIANT,1189 HIGHWAY 53,,ZUNI,NM,87327,35.06948,-108.8477,"1189 HIGHWAY 53  ZUNI, NM 87327",Original,922,922,Active,
923,INDIAN COUNTRY TOBACCO,53 JEMEZ DAM RD,,BERNALILLO,NM,87004,35.3279,-106.5668,"53 JEMEZ DAM RD  BERNALILLO, NM 87004",Original,923,,Not Validated,
924,POJOAQUE SUPERMARKET,9 W GUTIERREZ,,SANTA FE,NM,87506,35.883,-106.0136,"9 W GUTIERREZ  SANTA FE, NM 87506",Original,924,924,Active,
925,SMOKE CIGGNALS LLC,2951 HWY 314,,LOS LUNAS,NM,87031,34.773379,-106.743546,"2951 HWY 314  LOS LUNAS, NM 87031",Original,925,925,Active,
926,APACHE HOMELANDS ENTERTAINMENT CENTER AND SMOKE SHOP,20885 FRONTAGE RD.,,DEMING,NM,88030,32.24124,-107.4201,"20885 FRONTAGE RD.  DEMING, NM 88030",Original,926,926,Active,
927,ISLETA LAKES & RV PARK,4051 HWY. 47,,ALBUQUERQUE,NM,87105,35.020062,-106.647136,"4051 HWY. 47  ALBUQUERQUE, NM 87105",Original,927,,Not Validated,
928,ISLETA GAS/ISLETA ONE STOP,4047 HIGHWAY 47 SOUTHEAST,,ALBUQUERQUE,NM,87105,35.02227,-106.6469,"4047 HIGHWAY 47 SOUTHEAST  ALBUQUERQUE, NM 87105",Original,928,928,Active,
929,ISLETA RESORT & CASINO,11000 BROADWAY SOUTHEAST,,ALBUQUERQUE,NM,87105,34.90709,-106.6809,"11000 BROADWAY SOUTHEAST  ALBUQUERQUE, NM 87105",Original,929,929,Active,
930,PHILLIPS 66/SUBWAY,4050 HWY. 47,,ALBUQUERQUE,NM,87105,35.020399,-106.646897,"4050 HWY. 47  ALBUQUERQUE, NM 87105",Original,930,930,Active,
931,LIQUOR APODACA'S IN N OUT,3513 ST. HWY. 47,,BOSQUE FARMS,NM,87068,34.880877,-106.687068,"3513 ST. HWY. 47  BOSQUE FARMS, NM 87068",Original,931,931,Not Validated,
932,WALATOWA CONVENIENCE STORE,7405 HWY. 4,,JEMEZ PUEBLO,NM,87024,35.643818,-106.724976,"7405 HWY. 4  JEMEZ PUEBLO, NM 87024",Original,932,932,Active,
933,66 PIT STOP,14311 CENTRAL AVENUE NORTH WEST,,ALBUQUERQUE,NM,87121,35.059794,-106.808477,"14311 CENTRAL AVENUE NORTH WEST  ALBUQUERQUE, NM 87121",Original,933,933,Not Validated,
934,CASINO XPRESS,I-40  EXIT 108,,CASA BLANCA,NM,87007,35.031279,-107.473369,"I-40  EXIT 108  CASA BLANCA, NM 87007",Google,934,934,Not Validated,
935,DANCING EAGLE CASINO,167 CASA BLANCA ROAD,,CASA BLANCA,NM,87007,35.042058,-107.469903,"167 CASA BLANCA ROAD  CASA BLANCA, NM 87007",Original,935,935,Active,
936,MARKET PLACE AT DANCING EAGLE,I-40 AT EXIT 108 SOUTH,,CASA BLANCA,NM,87007,35.03106,-107.4737,"I-40 AT EXIT 108 SOUTH  CASA BLANCA, NM 87007",Original,936,936,Not Validated,
937,ROUTE 66 TRAVEL CENTER AT DANCING EAGLE,I-40 EXIT 108,,CASA BLANCA,NM,87007,35.031279,-107.473369,"I-40 EXIT 108  CASA BLANCA, NM 87007",Google,937,937,Active,
938,PAGUATE MART,961 STATE HIGHWAY 279,,PAGUATE,NM,87040,35.12449,-107.3383,"961 STATE HIGHWAY 279  PAGUATE, NM 87040",Original,938,938,Active,
939,ROUTE 66 CASINO,14500 CENTRAL AVENUE NORTHWEST,,ALBUQUERQUE,NM,87121,35.05906,-106.813,"14500 CENTRAL AVENUE NORTHWEST  ALBUQUERQUE, NM 87121",Original,939,939,Not Validated,
940,ROUTE 66 TRAVEL CENTER,14314 CENTRAL AVENUE SOUTHWEST,,ALBUQUERQUE,NM,87121,35.063,-106.7809,"14314 CENTRAL AVENUE SOUTHWEST  ALBUQUERQUE, NM 87121",Original,940,940,Active,
941,NAMBE FALLS TRAVEL CENTER,17730 U.S. 84/285,,SANTA FE,NM,87506,35.853741,-105.996582,"17730 U.S. 84/285  SANTA FE, NM 87506",Original,941,941,Active,
942,NAMBE TRADING POST,20 CR SUMMER RD.,,NAMBE,NM,87506,35.894727,-105.988282,"20 CR SUMMER RD.  NAMBE, NM 87506",Original,942,942,Not Validated,
943,A-1 AUTO,14121 NM 75,,PENASCO,NM,87553,36.177593,-105.697138,"14121 NM 75  PENASCO, NM 87553",Original,943,943,Not Validated,
944,PICURIS SMOKE SHOP,1378 S.R. 75,,PENASCO,NM,87553,36.1834337,-105.7053382,"1378 S.R. 75  PENASCO, NM 87553",Google,944,944,Not Validated,
945,BUFFALO THUNDER CASINO,30 BUFFALO THUNDER TRL.,,SANTA FE,NM,87506,35.859666,-105.994082,"30 BUFFALO THUNDER TRL.  SANTA FE, NM 87506",Original,945,945,Not Validated,
946,CITIES OF GOLD CASINO,10-B CITIES OF GOLD RD.,,SANTA FE,NM,87506,35.88832,-106.02055,"10-B CITIES OF GOLD RD.  SANTA FE, NM 87506",Original,946,946,Active,
947,KICKS 66,HWY. 84/285 & W. GUTIERREZ,,SANTA FE,NM,87506,35.88262,-106.0141,"HWY. 84/285 & W. GUTIERREZ  SANTA FE, NM 87506",Original,947,947,Not Validated,
948,POJOAQUE CHEVRON CONVENIENCE STORE,119 CITIES OF GOLD RD.,,POJOAQUE,NM,87506,35.878058,-106.008913,"119 CITIES OF GOLD RD.  POJOAQUE, NM 87506",Original,948,948,Not Validated,
949,SAN FELIPE CASINO,25 HAGEN RD.,,SAN FELIPE,NM,87001,35.417218,-106.40437,"25 HAGEN RD.  SAN FELIPE, NM 87001",Original,949,949,Not Validated,
950,MOBIL,128 NM-4,,WHITE ROCK,NM,87544,35.828281,-106.208289,"128 NM-4  WHITE ROCK, NM 87544",Original,950,,Not Validated,
951,QUIK STOP,11 ROVER BLVD.,,LOS ALAMOS,NM,87544,35.82863,-106.206508,"11 ROVER BLVD.  LOS ALAMOS, NM 87544",Original,951,951,Not Validated,
952,TOTAVI PHILIPS 66,2007 HWY. 502 (LOS ALAMOS HWY.),,SANTA FE,NM,87506,35.884477,-106.046958,"2007 HWY. 502 (LOS ALAMOS HWY.)  SANTA FE, NM 87506",Original,952,952,Active,
953,WHITE ROCK STORE,66 NM HWY. 4,,WHITE ROCK,NM,87506,35.824381,-106.21835,"66 NM HWY. 4  WHITE ROCK, NM 87506",Original,953,,Not Validated,
954,BIEN MUR GIFT SHOP,100 BIEN MUR DR. N.E.,,ALBUQUERQUE,NM,87113,35.201508,-106.569045,"100 BIEN MUR DR. N.E.  ALBUQUERQUE, NM 87113",Original,954,954,Active,
955,BIEN MUR TRAVEL CENTER/ VALERO,100 BIEN MUR DRIVE NORTHEAST,,ALBUQUERQUE,NM,87113,35.201508,-106.569045,"100 BIEN MUR DRIVE NORTHEAST  ALBUQUERQUE, NM 87113",Original,955,955,Active,
956,SANDIA RESORT & CASINO,30 RAINBOW ROAD NORTHEAST,,ALBUQUERQUE,NM,87113,35.203387,-106.567853,"30 RAINBOW ROAD NORTHEAST  ALBUQUERQUE, NM 87113",Original,956,956,Active,
957,TIWA MART/PHILLIPS 66,1660 ROY AVENUE NORTH EAST,,ALBUQUERQUE,NM,87113,35.20662,-106.5871,"1660 ROY AVENUE NORTH EAST  ALBUQUERQUE, NM 87113",Original,957,957,Active,
958,SANTA ANA STAR CASINO,54 JEMEZ DAM ROAD,,BERNALILLO,NM,87004,35.328329,-106.566569,"54 JEMEZ DAM ROAD  BERNALILLO, NM 87004",Original,958,958,Active,
959,SANTA CLARAN HOTEL AND CASINO,460 N. RIVERSIDE DR.,,ESPANOLA,NM,87532,35.995616,-106.066424,"460 N. RIVERSIDE DR.  ESPANOLA, NM 87532",Original,959,959,Active,
960,TAOS MOUNTAIN CASINO - SMOKE SHOP,992 HAIL CREEK RD.,,TAOS,NM,87571,36.42479,-105.5702,"992 HAIL CREEK RD.  TAOS, NM 87571",Original,960,960,Active,
961,RANCHO ENCANTADO,198 NM 592,,UNINCORPORATED SANTA FE COUNTY,NM,87506,35.796126,-105.928842,"198 NM 592  UNINCORPORATED SANTA FE COUNTY, NM 87506",Original,961,961,Active,
962,APACHE NUGGET CASINO,HWY. 550 & HWY. 537,,CUBA,NM,87013,36.14632,-107.2642,"HWY. 550 & HWY. 537  CUBA, NM 87013",Original,962,962,Active,
963,APACHE NUGGET TRAVEL CENTER,U.S. HWY. 64,,DULCE,NM,87528,,,"U.S. HWY. 64  DULCE, NM 87528",Original,963,963,Not Validated,
964,WILDHORSE CASINO,13603 U.S. HWY. 64,,DULCE,NM,87528,36.933963,-106.987426,"13603 U.S. HWY. 64  DULCE, NM 87528",Original,964,964,Not Validated,
965,PUEBLO GAS & SMOKE SHOP,1 NM-22,,SANTO DOMINGO PUEBLO,NM,87052,35.47832,-106.3124,"1 NM-22  SANTO DOMINGO PUEBLO, NM 87052",Original,965,965,Active,
966,ROSETTA'S TRADING POST,24 TESUQUE ST,,SANTO DOMINGO,NM,87052,35.515949,-106.356553,"24 TESUQUE ST  SANTO DOMINGO, NM 87052",Original,966,966,Active,
967,7 2 11 FOOD STORE / MOBIL,1 MILE EAST OF SAN JUAN RIVER BRIDGE,,SHIPROCK,NM,87420,,,"1 MILE EAST OF SAN JUAN RIVER BRIDGE  SHIPROCK, NM 87420",Original,967,967,Active,
968,GULF EXPRESS,SOUTH HIGHWAY 491,,SHIPROCK,NM,87420,36.78445,-108.6861,"SOUTH HIGHWAY 491  SHIPROCK, NM 87420",Original,968,968,Not Validated,
969,Dino Mart/Sinclair,HWY. 64 W.,,SHIPROCK,NM,87420,36.79419,-108.8393,"HWY. 64 W.  SHIPROCK, NM 87420",Original,969,969,Active,
970,BIG ROCK TRADING POST  INC.,3761 U.S. HWY. 64,,WATERFLOW,NM,87421,36.75436,-108.4351,"3761 U.S. HWY. 64  WATERFLOW, NM 87421",Original,970,970,Active,
971,CROWNPOINT TRADING #503,CORNER OF CHACO BLVD. & CHAPTER HOUSE RD.,,CROWNPOINT,NM,87313,35.6844718,-108.1460169,"CORNER OF CHACO BLVD. & CHAPTER HOUSE RD.  CROWNPOINT, NM 87313",Google,971,,Not Validated,
972,FLOWING WATER NAVAJO CASINO,2710 E. HWY. 64,,SHIPROCK,NM,87420,36.77837,-108.6962,"2710 E. HWY. 64  SHIPROCK, NM 87420",Original,972,972,Active,
973,GIANT #2202,JCT. HWY. 491 & 64,,SHIPROCK,NM,87420,36.77718,-108.6966,"JCT. HWY. 491 & 64  SHIPROCK, NM 87420",Original,973,,Not Validated,
974,GIANT #5246,CHACO BLVD.,,CROWNPOINT,NM,87313,35.68706,-108.1535,"CHACO BLVD.  CROWNPOINT, NM 87313",Original,974,,Not Validated,
975,GIANT #7204,HWY. 491 AT TOLAKAI TRADING POST,,YAHTAHEY,NM,87375,35.6212187,-108.7798548,"HWY. 491 AT TOLAKAI TRADING POST  YAHTAHEY, NM 87375",Google,975,,Not Validated,
976,GIANT #7266,U.S. HWY. 491,,NEWCOMB,NM,87455,36.28474,-108.7053,"U.S. HWY. 491  NEWCOMB, NM 87455",Original,976,,Not Validated,
977,GIANT #7270 STORE,3214 HWY. 64,,WATERFLOW,NM,87421,36.750424,-108.529903,"3214 HWY. 64  WATERFLOW, NM 87421",Original,977,,Not Validated,
978,GIANT #7270 WATERFLOW LIQUORS,3215 HWY. 64,,WATERFLOW,NM,87421,36.750464,-108.529449,"3215 HWY. 64  WATERFLOW, NM 87421",Original,978,,Not Validated,
979,GIANT #7310,3890 U.S. HWY. 64 (ZIA TRADING POST),,WATERFLOW,NM,87421,36.7598541,-108.4912857,"3890 U.S. HWY. 64 (ZIA TRADING POST)  WATERFLOW, NM 87421",Google,979,,Not Validated,
980,GIANT/CONOCO #5109 TSE BONITO,HWY. 264,,TSE BONITO,NM,86515,35.65711,-109.04,"HWY. 264  TSE BONITO, NM 86515",Original,980,,Not Validated,
981,GIANT/MUSTANG #7251,U.S. HWY. 491,,TOHATCHI,NM,87325,35.85528,-108.7541,"U.S. HWY. 491  TOHATCHI, NM 87325",Original,981,,Not Validated,
982,LITTLEWATER EXPRESS #522,U.S. HWY. 491,,LITTLEWATER,NM,87420,36.44354,-108.7215,"U.S. HWY. 491  LITTLEWATER, NM 87420",Original,982,,Not Validated,
983,NNOG #140 TOHATCHI CHEVRON,309 U.S. HWY. 491,,TOHATCHI,NM,87325,35.85528,-108.7541,"309 U.S. HWY. 491  TOHATCHI, NM 87325",Original,983,,Not Validated,
984,NNOG 520 TEXACO,HWY. 264,,TSE BONITO,NM,86515,35.65711,-109.04,"HWY. 264  TSE BONITO, NM 86515",Original,984,,Not Validated,
985,NORTHERN EDGE NAVAJO CASINO,NM HWY. 371 S. & BISTI HWY. ON UPPER FRUITLAND RD. (NAVAJO RTE. 36),,SAN JUAN,NM,87401,36.7109098,-108.2377822,"NM HWY. 371 S. & BISTI HWY. ON UPPER FRUITLAND RD. (NAVAJO RTE. 36)  SAN JUAN, NM 87401",Google,985,985,Active,
986,SHELL / QUIK MART,HIGHWAY 64 AND 491 SOUTH,,SHIPROCK,NM,87420,36.77718,-108.6966,"HIGHWAY 64 AND 491 SOUTH  SHIPROCK, NM 87420",Original,986,,Not Validated,
987,RED MESA #507,U.S. HWY. 491,,NASCHITTI,NM,87364,36.06502,-108.682,"U.S. HWY. 491  NASCHITTI, NM 87364",Original,987,,Not Validated,
988,RED MESA #511,JCT. HWY. 491 & 134,,SHEEP SPRINGS,NM,87364,36.1455,-108.7074,"JCT. HWY. 491 & 134  SHEEP SPRINGS, NM 87364",Original,988,,Not Validated,
989,RED MESA EXPRESS,30 YATAHEY LOOP RD. (JCT. HWY. 491 & 264),,YAHTAHEY,NM,87375,37.8722591,-109.3380475,"30 YATAHEY LOOP RD. (JCT. HWY. 491 & 264)  YAHTAHEY, NM 87375",Google,989,989,Closed,
990,RED MESA EXPRESS #520,NM HWY. 197/NAVAJO RTE. 9 (27 MILES WEST OF CUBA N.W.),,TORREON,NM,87313,35.8923941,-107.1569618,"NM HWY. 197/NAVAJO RTE. 9 (27 MILES WEST OF CUBA N.W.)  TORREON, NM 87313",Google,990,,Not Validated,
991,SAGEBRUSH LIQUORS,452A HWY. 264,,YAHTAHEY,NM,87375,35.63595,-108.8551,"452A HWY. 264  YAHTAHEY, NM 87375",Original,991,,Not Validated,
992,SOC/NAVAJO CONOCO #30,NAVAJO RT. 12 & SHEPPARD SPRINGS RD.,,NAVAJO,NM,87328,35.90823,-109.0345,"NAVAJO RT. 12 & SHEPPARD SPRINGS RD.  NAVAJO, NM 87328",Original,992,,Not Validated,
993,VALLEY TRADING POST,3435 U.S. HWY. 64,,WATERFLOW,NM,87421,36.760059,-108.491388,"3435 U.S. HWY. 64  WATERFLOW, NM 87421",Original,993,993,Active,
994,OHKAY CASINO,68 NM-291,,OHKAY OWINGEH,NM,87566,36.08454,-106.0785,"68 NM-291  OHKAY OWINGEH, NM 87566",Original,994,994,Active,
995,SKY CITY CASINO,"INTERSTATE 40, EXIT 102",,ACOMA,NM,87034,35.07617,-107.5554,"INTERSTATE 40, EXIT 102  ACOMA, NM 87034",Original,995,995,Not Validated,
996,SKY CITY TRAVEL CENTER,I-40 & EXIT 102,,PUEBLO OF ACOMA,NM,87034,34.71002,-107.5742,"I-40 & EXIT 102  PUEBLO OF ACOMA, NM 87034",Original,996,996,Active,
997,SKY WAY TRAVEL CENTER,600 MCBRIDE RD.,,GRANTS,NM,87020,35.085479,-107.769508,"600 MCBRIDE RD.  GRANTS, NM 87020",Original,997,997,Not Validated,
998,PUEBLO DE COCHITI CONVENIENCE STORE,1405 COCHITI HIGHWAY,,COCHITI LAKE,NM,87083,35.647701,-106.331848,"1405 COCHITI HIGHWAY  COCHITI LAKE, NM 87083",Original,998,998,Active,
999,ROMEROS MARKET  INC.,PO BOX 1245,,PENA BLANCA,NM,87041,35.5608705,-106.340877,"PO BOX 1245  PENA BLANCA, NM 87041",Google,999,999,Active,
1000,LIL' ISLAND TOBACCO & COFFEE,215 TRIBAL ROAD 2,,BOSQUE FARMS,NM,87068,34.880877,-106.687068,"215 TRIBAL ROAD 2  BOSQUE FARMS, NM 87068",Original,1000,1000,Active,
1001,CITY MARKET,U.S. HWY. 66 & NM HWY. 504,,SHIPROCK,NM,87420,35.0426401,-106.1451185,"U.S. HWY. 66 & NM HWY. 504  SHIPROCK, NM 87420",Google,1001,1001,Active,
1002,MUSTANG,491 S. HWY. 64 W.,,SHIPROCK,NM,87420,36.78435,-108.667,"491 S. HWY. 64 W.  SHIPROCK, NM 87420",Original,1002,1002,Not Validated,
1003,RED MESA TRADING CO.,HWY. 666 & 64,,SHIPROCK,NM,87420,36.7855543,-108.6870322,"HWY. 666 & 64  SHIPROCK, NM 87420",Google,1003,1003,Active,
1004,FOUR WINDS TRAVEL CENTER,2401 12TH ST NW,,ALBUQUERQUE,NM,87104,35.109977,-106.658393,"2401 12TH ST NW  ALBUQUERQUE, NM 87104",Original,1004,1004,Active,
1005,I-80 SMOKE SHOP,1000 SMOKE SHOP CIRCLE,,WADSWORTH,NV,89442,39.61762,-119.3028,"1000 SMOKE SHOP CIRCLE  WADSWORTH, NV 89442",Original,1005,1005,Not Validated,
1006,RSIC #3,11450 S VIRGINIA ST,,RENO,NV,89511,39.42767424,-119.7606796,"11450 S VIRGINIA ST  RENO, NV 89511",Original,1006,,Not Validated,
1007,FOX PEAK STATION-FERNLEY,1200 NEVADA PACIFIC BOULEVARD,,FERNLEY,NV,89408,39.59624454,-119.1981961,"1200 NEVADA PACIFIC BOULEVARD  FERNLEY, NV 89408",Original,1007,1007,Not Validated,
1008,WELLS SMOKE SHOP,1700 MTN VIEW DR,,WELLS,NV,89835,41.11666176,-114.9826636,"1700 MTN VIEW DR  WELLS, NV 89835",Original,1008,1008,Active,
1009,ELKO SMOKE SHOP,1750 SILVER EAGLE,,ELKO,NV,89801,40.84722342,-115.7648878,"1750 SILVER EAGLE  ELKO, NV 89801",Original,1009,1009,Active,
1010,RENO SPARKS INDIAN COLONY SMOKE SHOP,1962 PYRAMID WAY,,SPARKS,NV,89431,39.54960462,-119.7525528,"1962 PYRAMID WAY  SPARKS, NV 89431",Original,1010,1010,Not Validated,
1011,RSIC SMOKE SHOP 1,2001 E 2ND ST,,RENO,NV,89502,39.52754421,-119.7859953,"2001 E 2ND ST  RENO, NV 89502",Original,1011,1011,Not Validated,
1012,WAL-MART SC #2106,2425 E 2ND ST,,RENO,NV,89502,39.52759001,-119.7821094,"2425 E 2ND ST  RENO, NV 89502",Original,1012,,Not Validated,
1013,WASHOE ONE STOP #62,2990 S CURRY ST,,CARSON CITY,NV,89703,39.13977859,-119.7705481,"2990 S CURRY ST  CARSON CITY, NV 89703",Original,1013,,Not Validated,
1014,RSIC #4,420 OLD US HIGHWAY 40,,VERDI,NV,89439,,,"420 OLD US HIGHWAY 40  VERDI, NV 89439",Original,1014,,Not Validated,
1015,YERINGTON PAIUTE SHO,601 W BRIDGE ST,,YERINGTON,NV,89447,38.98107992,-119.1702298,"601 W BRIDGE ST  YERINGTON, NV 89447",Original,1015,1015,Active,
1016,FOX PEAK SMOKESHOP,615 E WILLIAMS AVE,,FALLON,NV,89406,39.47552717,-118.7684936,"615 E WILLIAMS AVE  FALLON, NV 89406",Original,1016,1016,Not Validated,
1017,BATTLE MOUNTAIN SMOKE SHOP,710 W FRONT ST,,BATTLE MOUNTAIN,NV,89820,40.65341,-116.9504,"710 W FRONT ST  BATTLE MOUNTAIN, NV 89820",Original,1017,1017,Not Validated,
1018,RSIC SMOKE SHOP 2,901 GOLDEN LANE,,RENO,NV,89502,39.52136414,-119.7868226,"901 GOLDEN LANE  RENO, NV 89502",Original,1018,1018,Not Validated,
1019,CHEVRON / FOOD MART / WASHOE ONE STOP,915 MICA DR,,CARSON CITY,NV,89705,39.09133706,-119.7773432,"915 MICA DR  CARSON CITY, NV 89705",Original,1019,1019,Active,
1020,WASHOE ONE STOP #61,919 SOUTH HIGHWAY 395,,GARDNERVILLE,NV,89410,38.90502002,-119.7060644,"919 SOUTH HIGHWAY 395  GARDNERVILLE, NV 89410",Original,1020,,Not Validated,
1021,SILVER SAGE TRAVEL CENTER,963 S PIOCHE HWY,,ELY,NV,89301,39.23050616,-114.8623395,"963 S PIOCHE HWY  ELY, NV 89301",Original,1021,1021,Active,
1022,FOUR SEASONS SMOKE,PO BOX D,,SCHURZ,NV,89427,38.9500206,-118.8102508,"PO BOX D  SCHURZ, NV 89427",Google,1022,1022,Not Validated,
1023,FORT MCDERMITT TRAVEL PLAZA ENTERPRISE,401 S. RESERVATION RD.,,MCDERMITT,NV,89421,41.94447,-117.7022,"401 S. RESERVATION RD.  MCDERMITT, NV 89421",Original,1023,1023,Not Validated,
1024,AVI RESORT AND CASINO,10000 AHA MACAV PARKWAY,,LAUGHLIN,NV,89029,35.016075,-114.644458,"10000 AHA MACAV PARKWAY  LAUGHLIN, NV 89029",Original,1024,1024,Not Validated,
1025,AVI SMOKESHOP,10200 AHA MACAV PKWY.,,LAUGHLIN,NV,89029,35.0157872,-114.6451446,"10200 AHA MACAV PKWY.  LAUGHLIN, NV 89029",Google,1025,1025,Not Validated,
1026,MOJAVE RESORT GOLF CLUB,9905 AHA MACAV PKWY.,,LAUGHLIN,NV,89029,35.045277,-114.640896,"9905 AHA MACAV PKWY.  LAUGHLIN, NV 89029",Original,1026,1026,Active,
1027,CROSBY LODGE,30605 SUTCLIFFE,,RENO,NV,89510,39.94938,-119.5993,"30605 SUTCLIFFE  RENO, NV 89510",Original,1027,1027,Active,
1028,NIXON STORE,NV ROUTE 447,,NIXON,NV,89424,39.83193,-119.3581,"NV ROUTE 447  NIXON, NV 89424",Original,1028,1028,Active,
1029,SMOKESHOP 1,2001 E. SECOND ST.,,RENO,NV,89502,39.527543,-119.786556,"2001 E. SECOND ST.  RENO, NV 89502",Original,1029,1029,Not Validated,
1030,SMOKESHOP 2,901 GOLDEN LN.,,RENO,NV,89502,39.521853,-119.78676,"901 GOLDEN LN.  RENO, NV 89502",Original,1030,1030,Not Validated,
1031,SMOKESHOP 3,90 AUTO CENTER DR.,,RENO,NV,89511,39.42717,-119.7577,"90 AUTO CENTER DR.  RENO, NV 89511",Original,1031,1031,Not Validated,
1032,RSIC SMOKE SHOP 4,420 OLD US HWY. 40,,VERDI,NV,89439,39.503956,-119.999964,"420 OLD US HWY. 40  VERDI, NV 89439",Original,1032,1032,Active,
1033,RSIC SMOKE SHOP 5,1962 PYRAMID WAY,,SPARKS,NV,89431,39.54872,-119.752624,"1962 PYRAMID WAY  SPARKS, NV 89431",Original,1033,1033,Not Validated,
1034,OUR GROCERY STORE,HWY. 225,,OWYHEE,NV,89832,41.95176,-116.1003,"HWY. 225  OWYHEE, NV 89832",Original,1034,1034,Active,
1035,BATTLE MOUNTAIN INDIAN SMOKE SHOP (SHELL),710 W. FRONT ST.,,BATTLE MOUNTAIN,NV,89820,40.650059,-116.944686,"710 W. FRONT ST.  BATTLE MOUNTAIN, NV 89820",Original,1035,1035,Active,
1036,LAS VEGAS PAIUTE TRIBE SMOKE SHOP,1225 N. MAIN ST.,,LAS VEGAS,NV,89106,36.183943,-115.138402,"1225 N. MAIN ST.  LAS VEGAS, NV 89106",Original,1036,1036,Active,
1037,SNOW MOUNTAIN SMOKE SHOP,11525 NU WAV KAIV BOULEVARD,,LAS VEGAS,NV,89124,36.360067,-115.338843,"11525 NU WAV KAIV BOULEVARD  LAS VEGAS, NV 89124",Original,1037,1037,Not Validated,
1038,SMOKE SHOP/MOAPA PAIUTE TRAVEL PLAZA,"INTERSTATE 15, EXIT 75",,MOAPA,NV,89025,36.49979,-114.7595,"INTERSTATE 15, EXIT 75  MOAPA, NV 89025",Original,1038,1038,Not Validated,
1039,WASHOE TRIBAL SMOKE SHOP - GARDNERVILLE,996 HWY. 395 S.,,GARDNERVILLE,NV,89410,38.91017,-119.7102,"996 HWY. 395 S.  GARDNERVILLE, NV 89410",Original,1039,1039,Active,
