address,block,countyfp,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res,FDA_match,id,FDA_dist_miles,FDA_coord,Niel_id,TDLinx Store Code,File Date,Store Status Indicator,bizname,Store Number,paddress1,pcity,pstate,pzip,Store Place Name,Store State FIPS Code ,Store County FIPS Code ,Store Country Name,Trade Channel Code,Sub-Channel Code,Number of Stores/Outlets Code,Chain Indicator,Area Code,Phone Number,Store Volume ,Weekly Volume (000s),Area of Selling Space ,Full Time Employee Equivalents,Number of Checkouts,TDLinx Account Code for the Owner/Company,Retail Family Code for the Owner/Company,Owner Name,Owner City,Owner State ,Owner State FIPS Code,Owner County FIPS Code,TDLinx Account Code for the Marketing Group ,Marketing Group Name,Non-Corporate Owned,paddress2,FDA_id
"4324 Highway 281, Belcourt, ND, 58316",,,48.83164779999999,-99.7617281,True,ROOFTOP,,,,,,Google,POINT (-99.7617281 48.83164779999999),True,Turtle Mountain,Turtle Mountain Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1595171.0,1595171.0,20181214.0,O-Open Store,ONE STOP MARKET,6571,4324 HIGHWAY 281,BELCOURT,ND,58316.0,Belcourt,38.0,79.0,USA,05-Grocery,5-Supermarket-Conventional,A-1 Store,I-Independent Store,701.0,4778005.0,"07-$6,000,001 to $8,000,000",125.0,18.0,19.0,3.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"224 Paseo Del Pueblo Sur, Taos, NM, 87571",1043.0,55.0,36.404022,-105.57427,True,Non_Exact,"224 PSO DEL PUEBLO SUR, TAOS, NM, 87571",L,35.0,616499725.0,940100.0,Census,POINT (-105.57427 36.404022),True,Taos,Taos Pueblo,False,,,GEOMETRYCOLLECTION EMPTY,3353543.0,3353543.0,20181214.0,O-Open Store,SMITHS FUEL CENTER,426,224 PASEO DEL PUEBLO SUR,TAOS,NM,87571.0,Taos,35.0,55.0,USA,07-Convenience Store,1-Gas Station/Kiosk,K-501+ Stores,C-Chain Store,575.0,7583711.0,,0.0,0.0,0.0,0.0,196680.0,22280.0,Smiths Food & Drug Inc,Salt Lake City,UT,49.0,35.0,200615.0,Smiths Fuel Center,N,,
"1717 E Vista Chino, Palm Springs, CA, 92262",2005.0,65.0,33.844852,-116.52793,True,Non_Exact,"1717 E VIS CHINO, PALM SPRINGS, CA, 92262",R,6.0,194763095.0,941200.0,Census,POINT (-116.52793 33.844852),True,Agua Caliente,Agua Caliente Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,583102.0,583102.0,20181214.0,O-Open Store,STATER BROS,126,1717 E VISTA CHINO,PALM SPRINGS,CA,92262.0,Palm Springs,6.0,65.0,USA,05-Grocery,5-Supermarket-Conventional,H-101-200 Stores,C-Chain Store,760.0,4162551.0,"10-$16,000,001 to $20,000,000",350.0,38.0,38.0,8.0,18098.0,34560.0,Stater Bros Markets,San Bernardino,CA,6.0,71.0,145482.0,Stater Bros,N,,
"143 Davis Rd, Happy Camp, CA, 96039",,,41.8000092,-123.3767946,True,ROOFTOP,,,,,,Google,POINT (-123.3767946 41.8000092),True,Karuk,Karuk Reservation,False,,,GEOMETRYCOLLECTION EMPTY,125846.0,125846.0,20181214.0,O-Open Store,KINGFISHER MARKET,,143 DAVIS RD,HAPPY CAMP,CA,96039.0,Happy Camp,6.0,93.0,USA,05-Grocery,5-Supermarket-Conventional,A-1 Store,I-Independent Store,530.0,4932621.0,"07-$6,000,001 to $8,000,000",125.0,8.0,28.0,3.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"212 Main St & Hwy 212, Eagle Butte, SD, 57625",,,45.00714489999999,-101.2353773,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-101.2353773 45.00714489999999),True,Cheyenne River,Cheyenne River Reservation,False,,,GEOMETRYCOLLECTION EMPTY,80447.0,80447.0,20181214.0,O-Open Store,LAKOTA THRIFTY MART,,212 MAIN ST & HWY 212,EAGLE BUTTE,SD,57625.0,Eagle Butte,46.0,41.0,USA,05-Grocery,5-Supermarket-Conventional,A-1 Store,I-Independent Store,605.0,9642944.0,"05-$2,000,001 to $4,000,000",70.0,11.0,26.0,3.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"224 Paseo Del Pueblo Sur, Taos, NM, 87571",1043.0,55.0,36.404022,-105.57427,True,Non_Exact,"224 PSO DEL PUEBLO SUR, TAOS, NM, 87571",L,35.0,616499725.0,940100.0,Census,POINT (-105.57427 36.404022),True,Taos,Taos Pueblo,False,,,GEOMETRYCOLLECTION EMPTY,286237.0,286237.0,20181214.0,O-Open Store,SMITHS,426,224 PASEO DEL PUEBLO SUR,TAOS,NM,87571.0,Taos,35.0,55.0,USA,05-Grocery,5-Supermarket-Conventional,K-501+ Stores,C-Chain Store,575.0,7583711.0,"12-$25,000,001 to $30,000,000",550.0,36.0,55.0,9.0,18144.0,22280.0,Smiths Food & Drug,Salt Lake City,UT,49.0,35.0,142377.0,Smiths,N,,
"Hwy 264 & Navajo Rte 12, Window Rock, AZ, 86515",,,35.6657735,-109.05650220000001,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.0565022 35.6657735),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,375498.0,375498.0,20181214.0,O-Open Store,BASHAS DINE MARKET,35,HWY 264 & NAVAJO RTE 12,WINDOW ROCK,AZ,86515.0,Window Rock,4.0,1.0,USA,05-Grocery,5-Supermarket-Conventional,H-101-200 Stores,C-Chain Store,928.0,8713322.0,"08-$8,000,001 to $12,000,000",175.0,23.0,49.0,11.0,1472.0,5070.0,Bashas Markets Inc,Chandler,AZ,4.0,13.0,401642.0,Bashas Dine Market,N,,
"705 S Mission St, Mount Pleasant, MI, 48858",,,43.5978545,-84.7666438,True,ROOFTOP,,,,,,Google,POINT (-84.7666438 43.5978545),True,Isabella,Isabella Reservation,False,,,GEOMETRYCOLLECTION EMPTY,351206.0,351206.0,20181214.0,O-Open Store,RICS FOOD CENTER,8077,705 S MISSION ST,MOUNT PLEASANT,MI,48858.0,Mount Pleasant,26.0,73.0,USA,05-Grocery,5-Supermarket-Conventional,B-2-3 Stores,C-Chain Store,989.0,7722310.0,"07-$6,000,001 to $8,000,000",150.0,16.0,31.0,6.0,99974.0,31701.0,Rics Food Center/HQ,Mount Pleasant,MI,26.0,73.0,201519.0,Rics Food Center,N,,
"6006 Pacific Hwy E, Tacoma, WA, 98424",,,47.2419665,-122.3483488,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-122.3483488 47.2419665),True,Puyallup,Puyallup Reservation,False,,,GEOMETRYCOLLECTION EMPTY,3891050.0,3891050.0,20181214.0,O-Open Store,TAHOMA MARKET,10,6006 PACIFIC HWY E,TACOMA,WA,98424.0,Fife,53.0,53.0,USA,05-Grocery,5-Supermarket-Conventional,D-6-10 Stores,C-Chain Store,253.0,3445660.0,"06-$4,000,001 to $6,000,000",100.0,10.0,17.0,3.0,405157.0,53263.0,Marine View Ventures/Gro Div,Tacoma,WA,53.0,53.0,555555.0,No Group Assignment,N,,
"6030 Sturgeon Lake Rd, Welch, MN, 55089",6107.0,49.0,44.62948,-92.65275,True,Exact,"6030 STURGEON LAKE RD, WELCH, MN, 55089",L,27.0,31566688.0,80200.0,Census,POINT (-92.65275 44.62948),True,Prairie Island,Prairie Island Indian Community,False,,,GEOMETRYCOLLECTION EMPTY,1935126.0,1935126.0,20181214.0,O-Open Store,DAKOTA STATION,,6030 STURGEON LAKE RD,WELCH,MN,55089.0,Welch,27.0,49.0,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,651.0,3852782.0,,0.0,0.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"711 W 1st Ave, Toppenish, WA, 98948",,,46.37586629999999,-120.32168970000001,True,ROOFTOP,,,,,,Google,POINT (-120.3216897 46.37586629999999),True,Yakama Nation,Yakama Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,129243.0,129243.0,20181214.0,O-Open Store,SAFEWAY SUPER STORE,584,711 W 1ST AVE,TOPPENISH,WA,98948.0,Toppenish,53.0,77.0,USA,05-Grocery,5-Supermarket-Conventional,K-501+ Stores,C-Chain Store,509.0,8655700.0,"12-$25,000,001 to $30,000,000",575.0,33.0,70.0,9.0,16793.0,780.0,Albertsons Safeway/Seattle Div,Bellevue,WA,53.0,33.0,142568.0,Safeway,N,,
"601 SE Boundary St, Browning, MT, 59417",4018.0,35.0,48.5498,-113.02061,True,Non_Exact,"601 SW BOUNDARY ST, BROWNING, MT, 59417",R,30.0,607264571.0,940200.0,Census,POINT (-113.02061 48.5498),True,Blackfeet,Blackfeet Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7000345.0,7000345.0,20181214.0,O-Open Store,GLACIER FAMILY FOODS,,601 SE BOUNDARY ST,BROWNING,MT,59417.0,Browning,30.0,35.0,USA,05-Grocery,5-Supermarket-Conventional,A-1 Store,I-Independent Store,406.0,3387283.0,"06-$4,000,001 to $6,000,000",100.0,14.0,21.0,4.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"23704 13th Ave NE, Arlington, WA, 98223",,,48.210489700000004,-122.21277420000001,True,ROOFTOP,,,,,,Google,POINT (-122.2127742 48.2104897),True,Stillaguamish,Stillaguamish Off-Reservation Trust Land,False,,,GEOMETRYCOLLECTION EMPTY,7250068.0,7250068.0,20181214.0,O-Open Store,RIVER ROCK TOBACCO & FUEL,,23704 13TH AVE NE,ARLINGTON,WA,98223.0,Arlington,53.0,61.0,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,360.0,4357965.0,,0.0,0.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"Rte 12 & Hwy 64, Tsaile, AZ, 86556",,,36.301711600000004,-109.2098368,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.2098368 36.3017116),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,762268.0,762268.0,20181214.0,O-Open Store,FINA GAS STATION,,RTE 12 & HWY 64,TSAILE,AZ,86556.0,Tsaile,4.0,1.0,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,928.0,7243227.0,,0.0,0.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"Hwy 91 W Agency Rd, Fort Hall, ID, 83203",,,43.0293676,-112.4372029,True,ROOFTOP,,,,,,Google,POINT (-112.4372029 43.0293676),True,Fort Hall,Fort Hall Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1433033.0,1433033.0,20181214.0,O-Open Store,THE BLUE CORNER STORE,,HWY 91 W AGENCY RD,FORT HALL,ID,83203.0,Fort Hall,16.0,11.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,208.0,2230649.0,"02-$500,001 to $1,000,000",15.0,2.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"US Hwy 191, Rock Point, AZ, 86545",,,36.7169114,-109.61932220000001,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.6193222 36.7169114),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,514475.0,514475.0,20181214.0,O-Open Store,GIANT,3106,US HWY 191,ROCK POINT,AZ,86545.0,Rock Point,4.0,1.0,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,928.0,6594329.0,"08-$8,000,001 to $12,000,000",175.0,3.0,0.0,0.0,35581.0,31470.0,Giant Industries Inc,Tempe,AZ,4.0,13.0,400126.0,Giant,N,,
"Hwy 191 & Navajo 64, Chinle, AZ, 86503",,,36.10042,-109.58681000000001,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.58681 36.10042),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,442268.0,442268.0,20181214.0,O-Open Store,GIANT,7267,HWY 191 & NAVAJO 64,CHINLE,AZ,86503.0,Chinle,4.0,1.0,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,928.0,6748243.0,"05-$2,000,001 to $4,000,000",70.0,2.0,0.0,0.0,35581.0,31470.0,Giant Industries Inc,Tempe,AZ,4.0,13.0,400126.0,Giant,N,,
"1 Main St, Hotevilla, AZ, 86030",,,35.8628255,-110.62640149999999,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-110.6264015 35.8628255),True,Hopi,Hopi Reservation,False,,,GEOMETRYCOLLECTION EMPTY,945380.0,945380.0,20181214.0,O-Open Store,HOTEVILLA CO OP STORE,,1 MAIN ST,HOTEVILLA,AZ,86030.0,Hotevilla,4.0,17.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,928.0,7342350.0,"05-$2,000,001 to $4,000,000",60.0,2.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"12700 Pumarra Rd, Banning, CA, 92220",,,33.9370765,-116.80930990000002,True,ROOFTOP,,,,,,Google,POINT (-116.8093099 33.9370765),True,Morongo,Morongo Reservation,False,,,GEOMETRYCOLLECTION EMPTY,3942848.0,3942848.0,20181214.0,O-Open Store,MORONGO TRAVEL CENTER,,12700 PUMARRA RD,BANNING,CA,92220.0,Banning,6.0,65.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,951.0,8494697.0,"03-$1,000,001 to $1,500,000",25.0,1.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"5405 W Valencia Rd, Tucson, AZ, 85757",2000.0,19.0,32.133427000000005,-111.08469,True,Non_Exact,"5405 W VALENCIA RD, TUCSON, AZ, 85757",L,4.0,637150848.0,941000.0,Census,POINT (-111.08469 32.133427),True,Pascua Pueblo Yaqui,Pascua Pueblo Yaqui Off-Reservation Trust Land,False,,,GEOMETRYCOLLECTION EMPTY,1902547.0,1902547.0,20181214.0,O-Open Store,DEL SOL MARKETPLACE,,5405 W VALENCIA RD,TUCSON,AZ,85757.0,Tucson,4.0,19.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,520.0,8387000.0,"05-$2,000,001 to $4,000,000",50.0,2.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"Hwy 13 N, Red Valley, AZ, 86544",,,36.603975899999995,-109.06083570000001,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.0608357 36.60397589999999),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,748213.0,748213.0,20181214.0,O-Open Store,RED ROCK TRADING POST,524,HWY 13 N,RED VALLEY,AZ,86544.0,Red Valley,4.0,1.0,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,928.0,6534555.0,"05-$2,000,001 to $4,000,000",60.0,2.0,0.0,0.0,162830.0,36255.0,Thriftway Marketing Corp,Farmington,NM,35.0,45.0,555555.0,No Group Assignment,N,,
"Hwy 12, Fort Defiance, AZ, 86504",,,35.759316999999996,-109.0483992,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.0483992 35.759317),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,222041.0,222041.0,20181214.0,O-Open Store,7 2 11 FOOD STORE,31,HWY 12,FORT DEFIANCE,AZ,86504.0,Fort Defiance,4.0,1.0,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,928.0,7295951.0,"05-$2,000,001 to $4,000,000",50.0,3.0,0.0,0.0,17750.0,33770.0,Diamond Jubilee Oil Inc,Farmington,NM,35.0,45.0,163011.0,7 2 11 Food Store,N,,
"6023 Lower Wyandotte Rd, Oroville, CA, 95966",1092.0,7.0,39.466274,-121.52287,True,Exact,"6023 LOWER WYANDOTTE RD, OROVILLE, CA, 95966",R,6.0,68464009.0,3300.0,Census,POINT (-121.52287 39.466274),True,Mooretown,Mooretown Rancheria,False,,,GEOMETRYCOLLECTION EMPTY,1533866.0,1533866.0,20181214.0,O-Open Store,FEATHER FALLS MINI MART,,6023 LOWER WYANDOTTE RD,OROVILLE,CA,95966.0,Oroville,6.0,7.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,530.0,5324294.0,"04-$1,500,001 to $2,000,000",35.0,1.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"1071 Hwy 160, Tuba City, AZ, 86045",,,36.121103399999996,-111.22709029999999,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-111.2270903 36.1211034),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1788673.0,1788673.0,20181214.0,O-Open Store,SUPER EXPRESS,712,1071 HWY 160,TUBA CITY,AZ,86045.0,Tuba City,4.0,5.0,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,928.0,2835601.0,"05-$2,000,001 to $4,000,000",50.0,2.0,0.0,0.0,162830.0,36255.0,Thriftway Marketing Corp,Farmington,NM,35.0,45.0,555555.0,No Group Assignment,N,,
"34021 Date Palm Dr, Cathedral City, CA, 92234",2000.0,65.0,33.80103,-116.45805,True,Exact,"34021 DATE PALM DR, CATHEDRAL CTY, CA, 92234",R,6.0,195075684.0,941100.0,Census,POINT (-116.45805 33.80103),True,Agua Caliente,Agua Caliente Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,704766.0,704766.0,20181214.0,O-Open Store,MARKET PLACE,,34021 DATE PALM DR,CATHEDRAL CITY,CA,92234.0,Cathedral City,6.0,65.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,760.0,3288353.0,"06-$4,000,001 to $6,000,000",100.0,2.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"Hwy 160, Tuba City, AZ, 86045",,,36.103068900000004,-111.31799240000001,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-111.3179924 36.1030689),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1705537.0,1705537.0,20181214.0,O-Open Store,TONALEA GENERAL STORE,510,HWY 160,TUBA CITY,AZ,86045.0,Tuba City,4.0,5.0,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,928.0,2835382.0,"05-$2,000,001 to $4,000,000",60.0,2.0,0.0,0.0,162830.0,36255.0,Thriftway Marketing Corp,Farmington,NM,35.0,45.0,555555.0,No Group Assignment,N,,
"1707 E County Rd, Pocatello, ID, 83204",2165.0,77.0,42.88701,-112.63427,True,Non_Exact,"1707 E COUNTY RD, POCATELLO, ID, 83204",L,16.0,168872633.0,960100.0,Census,POINT (-112.63427 42.88701),True,Fort Hall,Fort Hall Reservation,False,,,GEOMETRYCOLLECTION EMPTY,672057.0,672057.0,20181214.0,O-Open Store,BANNOCK PEAK TRUCK STOP,,1707 E COUNTY RD,POCATELLO,ID,83204.0,Pocatello,16.0,77.0,USA,07-Convenience Store,7-Conventional Convenience,D-6-10 Stores,C-Chain Store,208.0,2329413.0,"03-$1,000,001 to $1,500,000",20.0,2.0,0.0,0.0,401303.0,53413.0,Shoshone Bannock/C Store,Fort Hall,ID,16.0,5.0,555555.0,No Group Assignment,N,,
"Mile Post 55 & Hwy 86, Ajo, AZ, 85321",,,32.244112699999995,-112.72644540000002,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-112.7264454 32.2441127),True,Tohono O'odham Nation,Tohono O'odham Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7385512.0,7385512.0,20181214.0,O-Open Store,DESERT DIAMOND STORE,,MILE POST 55 & HWY 86,AJO,AZ,85321.0,Ajo,4.0,19.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,,,"05-$2,000,001 to $4,000,000",40.0,2.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"777 Coushatta Dr, Kinder, LA, 70648",3031.0,3.0,30.545938,-92.811134,True,Exact,"777 COUSHATTA DR, KINDER, LA, 70648",L,22.0,639630798.0,950500.0,Census,POINT (-92.811134 30.545938),True,Coushatta,Coushatta Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1892835.0,1892835.0,20181214.0,O-Open Store,COUSHATTA FEATHER FUEL,,777 COUSHATTA DR,KINDER,LA,70648.0,Kinder,22.0,3.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,,,"03-$1,000,001 to $1,500,000",25.0,2.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"120 US Hwy 160, Kayenta, AZ, 86033",,,36.707497,-110.253853,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-110.253853 36.707497),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,950825.0,950825.0,20181214.0,O-Open Store,KAYENTA CHEVRON,,120 US HWY 160,KAYENTA,AZ,86033.0,Kayenta,4.0,17.0,USA,07-Convenience Store,7-Conventional Convenience,C-4-5 Stores,C-Chain Store,928.0,6973425.0,"08-$8,000,001 to $12,000,000",200.0,2.0,0.0,0.0,116389.0,399.0,Navajo Nation Oil & Gas,Saint Michaels,AZ,4.0,1.0,97804.0,Chevron,Y,,
"18 Tonto Apache Reservation, Payson, AZ, 85541",,,34.219165999999994,-111.327669,True,ROOFTOP,,,,,,Google,POINT (-111.327669 34.21916599999999),True,Tonto Apache,Tonto Apache Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1529337.0,1529337.0,20181214.0,O-Open Store,TONTO APACHE MARKET,,18 TONTO APACHE RESERVATION,PAYSON,AZ,85541.0,Payson,4.0,7.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,928.0,4722310.0,"03-$1,000,001 to $1,500,000",20.0,2.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"3920 Shingle Springs Dr, Shingle Springs, CA, 95682",1001.0,17.0,38.676743,-120.91365,True,Exact,"3920 SHINGLE SPRINGS DR, SHINGLE SPGS, CA, 95682",L,6.0,638422951.0,30804.0,Census,POINT (-120.91365 38.676743),True,Shingle Springs,Shingle Springs Off-Reservation Trust Land,False,,,GEOMETRYCOLLECTION EMPTY,7568265.0,7568265.0,20181214.0,O-Open Store,EXPRESS MART,3,3920 SHINGLE SPRINGS DR,SHINGLE SPRINGS,CA,95682.0,Shingle Springs,6.0,17.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,530.0,4091308.0,"06-$4,000,001 to $6,000,000",90.0,2.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"7 Casino Way, Blue Lake, CA, 95525",,,40.884062,-123.99812549999999,True,ROOFTOP,,,,,,Google,POINT (-123.9981255 40.884062),True,Blue Lake,Blue Lake Rancheria,False,,,GEOMETRYCOLLECTION EMPTY,2218256.0,2218256.0,20181214.0,O-Open Store,PLAY STATION 777,,7 CASINO WAY,BLUE LAKE,CA,95525.0,Blue Lake,6.0,23.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,707.0,6689770.0,"04-$1,500,001 to $2,000,000",30.0,1.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"35472 Date Palm Dr, Cathedral City, CA, 92234",2020.0,65.0,33.79333,-116.45808000000001,True,Exact,"35472 DATE PALM DR, CATHEDRAL CTY, CA, 92234",L,6.0,194765912.0,941100.0,Census,POINT (-116.45808 33.79333),True,Agua Caliente,Agua Caliente Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,119573.0,119573.0,20181214.0,O-Open Store,CIRCLE K,2655165,35472 DATE PALM DR,CATHEDRAL CITY,CA,92234.0,Cathedral City,6.0,65.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,760.0,7706820.0,"05-$2,000,001 to $4,000,000",70.0,3.0,0.0,0.0,999999.0,99999.0,Independent,,,,,95622.0,Circle K,Y,,
"Highway 160, Kaibito, AZ, 86053",,,36.3915343,-110.879525,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-110.879525 36.3915343),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,2036466.0,2036466.0,20181214.0,O-Open Store,OLD RED LAKE TRADING POST,,HIGHWAY 160,KAIBITO,AZ,86053.0,Tonalea,4.0,5.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,928.0,2835194.0,"06-$4,000,001 to $6,000,000",100.0,3.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"155 Main St, Tuba City, AZ, 86045",,,36.11891110000001,-111.23089329999999,True,ROOFTOP,,,,,,Google,POINT (-111.2308933 36.11891110000001),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1832074.0,1832074.0,20181214.0,O-Open Store,WESTERNERS GROCERY,,155 MAIN ST,TUBA CITY,AZ,86045.0,Tuba City,4.0,5.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,928.0,2835203.0,"05-$2,000,001 to $4,000,000",60.0,2.0,0.0,0.0,999999.0,99999.0,Independent,,,,,555555.0,No Group Assignment,N,,
"417 Main St, Tuba City, AZ, 86045",,,36.1224784,-111.233007,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-111.233007 36.1224784),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,222032.0,222032.0,20181214.0,O-Open Store,7 2 11 FOOD STORE,27,417 MAIN ST,TUBA CITY,AZ,86045.0,Tuba City,4.0,5.0,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,928.0,2834358.0,"05-$2,000,001 to $4,000,000",50.0,3.0,0.0,0.0,17750.0,33770.0,Diamond Jubilee Oil Inc,Farmington,NM,35.0,45.0,163011.0,7 2 11 Food Store,N,,
"17 Mi N Fort Defiance, Fort Defiance, AZ, 86504",,,35.7444602,-109.0764828,True,ROOFTOP,,,,,,Google,POINT (-109.0764828 35.7444602),True,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,3605594.0,3605594.0,20181214.0,O-Open Store,RED MESA EXPRESS,527,17 MI N FORT DEFIANCE,FORT DEFIANCE,AZ,86504.0,Fort Defiance,4.0,1.0,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,928.0,7296635.0,"05-$2,000,001 to $4,000,000",50.0,2.0,0.0,0.0,162830.0,36255.0,Thriftway Marketing Corp,Farmington,NM,35.0,45.0,201064.0,Red Mesa Express,N,,
"1717 E Vista Chino, Palm Springs, CA, 92262",2005.0,65.0,33.844852,-116.52793,True,Non_Exact,"1717 E VIS CHINO, PALM SPRINGS, CA, 92262",R,6.0,194763095.0,941200.0,Census,POINT (-116.52793 33.844852),True,Agua Caliente,Agua Caliente Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,848912.0,848912.0,20181214.0,O-Open Store,AMPM,82961,1717 E VISTA CHINO,PALM SPRINGS,CA,92262.0,Palm Springs,6.0,65.0,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,760.0,4161031.0,"05-$2,000,001 to $4,000,000",70.0,3.0,0.0,0.0,999999.0,99999.0,Independent,,,,,404837.0,Ampm/Andeavor,Y,,
