address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract
"512 E Highway 62, Verden, OK, 73092",3000,15,1951438,35.083195,-98.093994,TRUE,Non_Exact,"512 US HWY 62, VERDEN, OK, 73092",R,40,92465419,162000
"9200 Eagle Ranch Rd NW, Albuquerque, NM, 87114",4000,1,1457227,35.180504,-106.67464,TRUE,Exact,"9200 EAGLE RANCH RD NW, ALBUQUERQUE, NM, 87114",L,35,206767749,4723
"60999 E 100 Rd, Miami, OK, 74354",,,754444,,,FALSE,,,,,,
"1 Lenox Ave, Oneida, NY, 13421",,,1539647,,,FALSE,,,,,,
"2416 E Stewart Ave, Las Vegas, NV, 89101",4004,3,399201,36.166546,-115.116844,TRUE,Non_Exact,"2416 E STEWART AVE, LAS VEGAS, NV, 89101",R,32,201868846,521
"1009 W Pine St, Deming, NM, 88030",,,114868,,,FALSE,,,,,,
"129 S 1st Ave, Chiloquin, OR, 97624",4169,35,1472625,42.576077,-121.863144,TRUE,Exact,"129 S 1ST AVE, CHILOQUIN, OR, 97624",R,41,614488440,970200
"101 W Us Highway 20, Gordon, NE, 69343",,,492411,,,FALSE,,,,,,
"951 W Rogers Blvd, Skiatook, OK, 74070",1000,113,546372,36.36857,-96.013756,TRUE,Non_Exact,"951 W ROGERS BLVD, SKIATOOK, OK, 74070",R,40,82383262,940010
"1318 Columbus Rd, Deming, NM, 88030",,,114870,,,FALSE,,,,,,
"844 New Mexico 333, Tijeras, NM, 87059",1016,1,904400,35.10779,-106.33694,TRUE,Exact,"844 STATE HWY 333, TIJERAS, NM, 87059",R,35,636709264,3806
"306 E Pine St, Deming, NM, 88030",,,114872,,,FALSE,,,,,,
"308 Main St, Ralston, OK, 74650",1164,117,643931,36.503967,-96.73424,TRUE,Exact,"308 MAIN ST, RALSTON, OK, 74650",R,40,166324442,957400
"712 W Highway 64, Morrison, OK, 73061",2182,103,322932,36.293762,-97.014465,TRUE,Non_Exact,"712 US HWY 64, MORRISON, OK, 73061",L,40,635760340,956600
"220 Hwy 20 W, Rushville, NE, 69360",,,515614,,,FALSE,,,,,,
"933 Woodside Dr, Carson City, NV, 89701",1000,510,935145,39.169044,-119.72535,TRUE,Exact,"933 WOODSIDE DR, CARSON CITY, NV, 89701",L,32,199524563,1001
"105 Us Highway 50 E, Dayton, NV, 89403",,,935142,,,FALSE,,,,,,
"3215 Isleta Blvd SW, Albuquerque, NM, 87105",,,515852,,,FALSE,,,,,,
"183 W Main St, Allegany, NY, 14706",,,414937,,,FALSE,,,,,,
"412 Spruce Ave, Barnsdall, OK, 74002",,,1431069,,,FALSE,,,,,,
"2500 N Milt Phillips Ave, Seminole, OK, 74868",,,476187,,,FALSE,,,,,,
"386 S Main St, Massena, NY, 13662",5000,89,678815,44.91999,-74.88936,TRUE,Exact,"386 MAIN ST, MASSENA, NY, 13662",L,36,155155632,490200
"860 Heckle Blvd Ste 100, Rock Hill, SC, 29730",1009,91,696223,34.9315,-81.05789,TRUE,Exact,"860 HECKLE BLVD, ROCK HILL, SC, 29730",R,45,19818734,60502
"102 1st St, Verden, OK, 73092",2191,51,950302,35.083393,-98.0856,TRUE,Exact,"102 1ST ST, VERDEN, OK, 73092",L,40,15209231,600
"3745 Corrales Rd, Corrales, NM, 87048",1068,43,515851,35.217854,-106.623055,TRUE,Exact,"3745 CORRALES RD, CORRALES, NM, 87048",L,35,194029486,10601
"8484 Alleghany Rd, Corfu, NY, 14036",5005,37,973647,43.00104,-78.405846,TRUE,Exact,"8484 ALLEGHANY RD, CORFU, NY, 14036",R,36,48150730,950300
"3213 Bret Clodfelter Way, The Dalles, OR, 97058",1030,65,651552,45.60387,-121.13807,TRUE,Exact,"3213 BRET CLODFELTER WAY, THE DALLES, OR, 97058",L,41,611139703,970100
"4169 Rte 9 E, Cuba, NM, 87013",,,7475575,,,FALSE,,,,,,
"1600 W Wekiwa Rd, Sand Springs, OK, 74063",,,3584984,,,FALSE,,,,,,
"11971 Lake Rd, Sperry, OK, 74073",,,7513917,,,FALSE,,,,,,
"427 Main St, Klamath Falls, OR, 97601",,,7452673,,,FALSE,,,,,,
"1401 Coors Blvd NW, Albuquerque, NM, 87121",3005,1,801536,35.10064,-106.70703,TRUE,Exact,"1401 COORS BLVD NW, ALBUQUERQUE, NM, 87121",L,35,206699570,4741
"802 E Main St, Klamath Falls, OR, 97601",,,1472617,,,FALSE,,,,,,
"2301 N Mlk Jr Blvd, Tulsa, OK, 74106",,,7598043,,,FALSE,,,,,,
"1102 N Carson St, Carson City, NV, 89701",,,799117,,,FALSE,,,,,,
"47 Alleghany Rd, Corfu, NY, 14036",5044,37,675551,42.959003,-78.405815,TRUE,Exact,"47 ALLEGHANY RD, CORFU, NY, 14036",L,36,48146468,950300
"130 Soco Rd, Maggie Valley, NC, 28751",2122,87,1440801,35.521656,-83.03092,TRUE,Exact,"130 SOCO RD, MAGGIE VALLEY, NC, 28751",L,37,632701761,920700
"2914 W Cheyenne, North Las Vegas, NV, 89030",,,951640,,,FALSE,,,,,,
"705 S Empire Blvd, Coos Bay, OR, 97420",2034,11,694050,43.35359,-124.205956,TRUE,Non_Exact,"705 EMPIRE AVE, COOS BAY, OR, 97420",L,41,136987127,700
"3730 Cerrillos Rd, Santa Fe, NM, 87507",2003,49,935134,35.645935,-106.006775,TRUE,Exact,"3730 CERRILLOS RD, SANTA FE, NM, 87507",L,35,638144324,1106
"17401 Us 550, Aztec, NM, 87410",2005,45,713916,36.998154,-107.86969,TRUE,Non_Exact,"17401 US HWY 550, AZTEC, NM, 87410",L,35,638607737,611
"1901 N 14th St, Ponca City, OK, 74601",1000,71,413859,36.724194,-97.06723,TRUE,Non_Exact,"1901 N 14TH ST, PONCA CITY, OK, 74601",R,40,115892400,202
"5350 N Highway 97, Klamath Falls, OR, 97601",1113,35,5547653,42.275074,-121.81167,TRUE,Non_Exact,"5350 US HWY 97, KLAMATH FALLS, OR, 97601",L,41,156699515,971000
"903 N Pecos Rd, Las Vegas, NV, 89101",2000,3,399425,36.181126,-115.098274,TRUE,Non_Exact,"903 N PECOS RD, LAS VEGAS, NV, 89101",L,32,201868737,526
"1415 Fremont St, Las Vegas, NV, 89101",1005,3,399428,36.164745,-115.130165,TRUE,Exact,"1415 FREMONT ST, LAS VEGAS, NV, 89101",L,32,201867874,600
"12996 Main Rd, Akron, NY, 14001",3016,29,497095,42.997753,-78.503136,TRUE,Exact,"12996 MAIN RD, AKRON, NY, 14001",L,36,48313756,14803
"11200 E Highway 11, Kaw City, OK, 74641",,,7408702,,,FALSE,,,,,,
"3163 Charles Page Blvd, Tulsa, OK, 74127",1040,143,330307,36.150787,-96.02872,TRUE,Exact,"3163 CHARLES PAGE BLVD, TULSA, OK, 74127",R,40,640452158,2700
"371 Main St, Massena, NY, 13662",4014,89,1826847,44.919678,-74.889244,TRUE,Exact,"371 MAIN ST, MASSENA, NY, 13662",R,36,155155642,490300
"899 D St, Coos Bay, OR, 97420",2003,11,744858,43.36465,-124.19007,TRUE,Exact,"899 D ST, COOS BAY, OR, 97420",L,41,137007910,800
"1419 Main St SW, Los Lunas, NM, 87031",1000,61,3779837,34.81429,-106.75202,TRUE,Non_Exact,"1419 MAIN ST NW, LOS LUNAS, NM, 87031",R,35,179327525,970404
"1434 Southwest Blvd, Coos Bay, OR, 97420",7001,11,744854,43.35185,-124.2242,TRUE,Exact,"1434 SOUTHWEST BLVD, COOS BAY, OR, 97420",R,41,136987170,700
"10330 N 68th West Ave, Sperry, OK, 74073",,,1941619,,,FALSE,,,,,,
"203 W South St, Newkirk, OK, 74647",2276,71,322919,36.875835,-97.05525,TRUE,Non_Exact,"203 W SOUTH ST, NEWKIRK, OK, 74647",L,40,612801639,1200
"301 Fremont St, Las Vegas, NV, 89101",2004,3,1902042,36.169445,-115.14112,TRUE,Exact,"301 FREMONT ST, LAS VEGAS, NV, 89101",R,32,201867512,700
"1201 Division St, Klamath Falls, OR, 97601",4000,35,1472606,42.218456,-121.7617,TRUE,Exact,"1201 DIVISION ST, KLAMATH FALLS, OR, 97601",R,41,156657757,971600
"30 Almond Rd, Yerington, NV, 89447",,,652683,,,FALSE,,,,,,
"3825 Columbus Rd SE, Deming, NM, 88030",2105,29,961887,32.227684,-107.75133,TRUE,Non_Exact,"3825 COLUMBUS RD, DEMING, NM, 88030",R,35,201345145,100
"2088 Route 219, Limestone, NY, 14753",,,7441576,,,FALSE,,,,,,
"514 Old Coors Dr SW, Albuquerque, NM, 87121",,,695130,,,FALSE,,,,,,
"200 N Main St, Fairfax, OK, 74637",,,628339,,,FALSE,,,,,,
"6374 Hwy 550, Cuba, NM, 87013",,,477479,,,FALSE,,,,,,
"1651 State Route 88, Minden, NV, 89423",2020,5,4034187,38.956253,-119.779335,TRUE,Exact,"1651 STATE RTE 88, MINDEN, NV, 89423",R,32,173744915,1400
"35999 Highway 9 E, Seminole, OK, 74868",,,4039636,,,FALSE,,,,,,
"240 Mountain View Dr, Saint Ignatius, MT, 59865",,,1514572,,,FALSE,,,,,,
"395 S Maine St, Fallon, NV, 89406",,,1586645,,,FALSE,,,,,,
"825 Commerce Center Dr, Fernley, NV, 89408",2006,19,1776070,39.6186,-119.26764,TRUE,Exact,"825 COMMERCE CENTER DR, FERNLEY, NV, 89408",R,32,605225207,960101
"Allegany State Park & Rte 1, Salamanca, NY, 14779",,,7418979,,,FALSE,,,,,,
"6401 N Peoria Ave, Tulsa, OK, 74126",2038,143,263614,36.2467,-95.97553,TRUE,Non_Exact,"6401 N PEORIA AVE, TULSA, OK, 74126",R,40,166435565,9104
"2750 Virginia Ave, North Bend, OR, 97459",3002,11,744869,43.406647,-124.24888,TRUE,Exact,"2750 VIRGINIA AVE, NORTH BEND, OR, 97459",R,41,640012743,400
"23939 Prue Rd, Prue, OK, 74060",,,447863,,,FALSE,,,,,,
"759 State Route 37, Hogansburg, NY, 13655",4010,33,1834288,44.96921,-74.65169,TRUE,Exact,"759 STATE RTE 37, HOGANSBURG, NY, 13655",R,36,173814362,950200
"2506 Sherman Ave, North Bend, OR, 97459",2000,11,744867,43.399467,-124.22407,TRUE,Exact,"2506 SHERMAN AVE, NORTH BEND, OR, 97459",L,41,136983829,300
"1585 Sherman Ave, North Bend, OR, 97459",1039,11,744866,43.412605,-124.22401,TRUE,Exact,"1585 SHERMAN AVE, NORTH BEND, OR, 97459",R,41,635014103,400
"801 Ash St, Myrtle Point, OR, 97458",1436,11,744865,43.065414,-124.13879,TRUE,Exact,"801 ASH ST, MYRTLE POINT, OR, 97458",L,41,136995546,1100
"156 S Hwy 93, Wells, NV, 89835",,,545250,,,FALSE,,,,,,
"RR 2 Box 1140, Fort Cobb, OK, 73038",,,1824653,,,FALSE,,,,,,
"3505 S 4th St, Chickasha, OK, 73018",4003,51,1528734,35.01168,-97.93456,TRUE,Non_Exact,"3505 S 4TH ST, CHICKASHA, OK, 73018",R,40,15224188,500
"145 Hwy 93 N, Wells, NV, 89835",,,7497325,,,FALSE,,,,,,
"69845 Wildwood Rd, North Bend, OR, 97459",,,744871,,,FALSE,,,,,,
"1300 Virginia Ave, North Bend, OR, 97459",1025,11,744870,43.406574,-124.23038,TRUE,Exact,"1300 VIRGINIA AVE, NORTH BEND, OR, 97459",R,41,137053652,400
"100 Lone Pine Dr, The Dalles, OR, 97058",,,631990,,,FALSE,,,,,,
"5980 Alameda Blvd NE, Albuquerque, NM, 87113",2005,1,583334,35.1844,-106.57827,TRUE,Exact,"5980 ALAMEDA BLVD NE, ALBUQUERQUE, NM, 87113",R,35,639499236,3722
"50 Hwy 447, Nixon, NV, 89424",,,1545057,,,FALSE,,,,,,
"402 W Country Club Rd, Chickasha, OK, 73018",,,673111,,,FALSE,,,,,,
"309 S 49th West Ave, Tulsa, OK, 74127",3017,143,418087,36.152645,-96.04717,TRUE,Non_Exact,"309 49TH W AVE S, TULSA, OK, 74127",L,40,166482395,3000
"100 N Ochelata St, Ochelata, OK, 74051",2053,147,754424,36.600643,-95.97982,TRUE,Exact,"100 OCHELATA ST, OCHELATA, OK, 74051",R,40,18710236,1300
"9400 Coors Blvd NW, Albuquerque, NM, 87114",,,583333,,,FALSE,,,,,,
"869 State Rd 68, Alcalde, NM, 87511",,,695122,,,FALSE,,,,,,
"5 Us Highway 95a N, Yerington, NV, 89447",,,7595813,,,FALSE,,,,,,
"501 W Highland Ave, Ponca City, OK, 74601",,,161810,,,FALSE,,,,,,
"1101 Alameda Blvd NW, Albuquerque, NM, 87114",,,1437812,,,FALSE,,,,,,
"2151 N Rancho Dr, Las Vegas, NV, 89106",1000,3,888260,36.199608,-115.19622,TRUE,Non_Exact,"2151 N RANCHO DR, LAS VEGAS, NV, 89106",L,32,640233970,3429
"2168 State Highway 152, Carnegie, OK, 73015",1331,15,1823390,35.290802,-98.60302,TRUE,Exact,"2168 STATE HWY 152, CARNEGIE, OK, 73015",R,40,92434913,161700
"Hwy 550 & Hwy 537, Cuba, NM, 87013",,,7350689,,,FALSE,,,,,,
"1405 Cochiti Hwy, Cochiti Lake, NM, 87083",2386,43,1735703,35.647957,-106.33196,TRUE,Exact,"1405 COCHITI HWY, COCHITI LAKE, NM, 87083",R,35,194031904,11000
"51304 Hatfield Rd, Myrtle Point, OR, 97458",,,7108874,,,FALSE,,,,,,
"12361 US Hwy 54, Carrizozo, NM, 88301",,,315140,,,FALSE,,,,,,
"365 Cornell Ave, Lovelock, NV, 89419",5039,27,652687,40.174164,-118.4788,TRUE,Exact,"365 CORNELL AVE, LOVELOCK, NV, 89419",L,32,140915200,960100
"4449 N Martin Luther King Jr Blv, Tulsa, OK, 74106",,,263679,,,FALSE,,,,,,
"5300 Post Rd, Charlestown, RI, 28131",2017,9,894711,41.367897,-71.677505,TRUE,Non_Exact,"5300 POST RD, CHARLESTOWN, RI, 02813",R,44,640067620,51101
"555 Rio Bravo Blvd SE, Albuquerque, NM, 87105",2045,1,7278337,35.02549,-106.64726,TRUE,Exact,"555 RIO BRAVO BLVD SE, ALBUQUERQUE, NM, 87105",R,35,639503269,4001
"4063 S County Trl, Charlestown, RI, 28133",,,1547056,,,FALSE,,,,,,
"38724 Highway 126, Jemez Springs, NM, 87025",1078,43,1652010,35.881466,-106.64423,TRUE,Non_Exact,"38724 STATE HWY 126, JEMEZ SPRINGS, NM, 87025",L,35,631111276,11200
"106 S Broadway St, Carnegie, OK, 73015",3047,15,7552249,35.108948,-98.604866,TRUE,Non_Exact,"106 BROADWAY, CARNEGIE, OK, 73015",L,40,618003217,161800
"2605 N Cincinnati Ave, Tulsa, OK, 74106",2045,143,629698,36.19168,-95.99354,TRUE,Non_Exact,"2605 N CINCINNATI AVE, TULSA, OK, 74106",R,40,166436629,6200
"1003 E Lake Mead Blvd, North Las Vegas, NV, 89030",4000,3,1529640,36.19578,-115.12891,TRUE,Non_Exact,"1003 E LAKE MEAD BLVD, NORTH LAS VEGAS, NV, 89030",R,32,201867218,3800
"4815 W Seneca Tpke, Syracuse, NY, 13215",3000,67,675597,43.005013,-76.18294,TRUE,Non_Exact,"4815 W SENECA TPKE, SYRACUSE, NY, 13215",L,36,46577121,16300
"115 S 5th St, Estancia, NM, 87016",3148,57,695186,34.761555,-106.05541,TRUE,Exact,"115 5TH ST, ESTANCIA, NM, 87016",L,35,169573184,963600
"3299 Highway 75, Holdenville, OK, 74848",1136,63,1771886,35.087788,-96.24766,TRUE,Non_Exact,"3299 US HWY 75, HOLDENVILLE, OK, 74848",L,40,107328910,484700
"1445 S 17th St, Lincoln, NE, 68502",1000,109,399020,40.79862,-96.696655,TRUE,Non_Exact,"1445 S 17TH ST, LINCOLN, NE, 68502",R,31,28254839,2200
"1485 Grant Ave, Gardnerville, NV, 89410",,,7290087,,,FALSE,,,,,,
"1055 Cleveland Ave, Niagara Falls, NY, 14305",1018,63,1816602,43.106762,-79.05008,TRUE,Exact,"1055 CLEVELAND AVE, NIAGARA FALLS, NY, 14305",R,36,48699441,20500
"3603 State Highway 528 NW, Albuquerque, NM, 87114",,,413816,,,FALSE,,,,,,
"1017 N Carson St & Williams St, Carson City, NV, 89701",,,329758,,,FALSE,,,,,,
"201 Rio Bravo Blvd SW, Albuquerque, NM, 87105",3033,1,413812,35.027134,-106.66698,TRUE,Exact,"201 RIO BRAVO BLVD SW, ALBUQUERQUE, NM, 87105",R,35,635505361,4001
"329 Las Vegas Blvd N, Las Vegas, NV, 89101",3040,3,330748,36.166546,-115.142426,TRUE,Non_Exact,"329 LAS VEGAS BLVD S, LAS VEGAS, NV, 89101",L,32,201867522,700
"3029 Military Rd, Niagara Falls, NY, 14304",1009,63,1816601,43.113354,-78.990715,TRUE,Exact,"3029 MILITARY RD, NIAGARA FALLS, NY, 14304",R,36,48685810,22602
"8 W Washington St, Bradford, PA, 16701",,,926245,,,FALSE,,,,,,
"110 Main St, Tolna, ND, 58380",4721,63,7510636,47.826397,-98.44,TRUE,Exact,"110 MAIN ST, TOLNA, ND, 58380",R,38,171695166,959000
"5075 Marywood Dr, Lewiston, NY, 14092",2004,63,1834473,43.166447,-79.00207,TRUE,Exact,"5075 MARYWOOD DR, LEWISTON, NY, 14092",L,36,48684857,24404
"3622 Highway 528 NW, Albuquerque, NM, 87114",,,801785,,,FALSE,,,,,,
"1628 N Riverside Dr, Espanola, NM, 87532",3087,39,7256778,35.98808,-106.060875,TRUE,Non_Exact,"1628 N RIVERSIDE DR, ESPANOLA, NM, 87532",L,35,143273856,940700
"1338 Us Highway 395 N, Gardnerville, NV, 89410",,,961449,,,FALSE,,,,,,
"1524 Coors Blvd NW, Albuquerque, NM, 87121",,,633962,,,FALSE,,,,,,
"12901 N Highway 77, Newkirk, OK, 74647",3015,71,1823376,36.98495,-97.04159,TRUE,Non_Exact,"12901 US HWY 77, NEWKIRK, OK, 74647",L,40,115886104,1200
"855 E Main St, Fernley, NV, 89408",,,187190,,,FALSE,,,,,,
"302 N 4th St, Pender, NE, 68047",3087,173,1630490,42.1118,-96.70711,TRUE,Exact,"302 4TH ST, PENDER, NE, 68047",L,31,193833767,940100
"3838 Us Highway 50 E, Carson City, NV, 89701",,,951651,,,FALSE,,,,,,
"210 W Caddo St, Cleveland, OK, 74020",,,274319,,,FALSE,,,,,,
"360 Us Highway 95a S, Fernley, NV, 89408",,,2234355,,,FALSE,,,,,,
"331 Hill St, Murphy, NC, 28906",5027,39,537685,35.095104,-84.026,TRUE,Exact,"331 HILL ST, MURPHY, NC, 28906",L,37,635522013,930400
"12121 Highway 19 W, Bryson City, NC, 28713",,,881880,,,FALSE,,,,,,
"3815 E Craig Rd, North Las Vegas, NV, 89030",1000,3,537448,36.240368,-115.091675,TRUE,Non_Exact,"3815 E CRAIG RD, NORTH LAS VEGAS, NV, 89030",R,32,201873563,4715
"201 Coors Blvd NW, Albuquerque, NM, 87121",,,413821,,,FALSE,,,,,,
"601 W Bridge St, Yerington, NV, 89447",,,7028473,,,FALSE,,,,,,
"4264 E Us 64 Alt, Murphy, NC, 28906",,,537680,,,FALSE,,,,,,
"777 Casino Pkwy, Murphy, NC, 28906",,,7584951,,,FALSE,,,,,,
"4050 Hwy 47, Albuquerque, NM, 87105",2047,1,2267256,35.02268,-106.64678,TRUE,Non_Exact,"4050 STATE HWY 47, ALBUQUERQUE, NM, 87105",L,35,206710961,4001
"3978 72nd Nw Ave, Parshall, ND, 58770",,,1521900,,,FALSE,,,,,,
"980 Oregon Ave, Bandon, OR, 97411",3040,11,690958,43.114437,-124.41502,TRUE,Non_Exact,"980 OREGON AVE SW, BANDON, OR, 97411",L,41,136993328,1000
"935 State Route 37, Hogansburg, NY, 13655",2010,33,1793676,44.966606,-74.63266,TRUE,Exact,"935 STATE RTE 37, HOGANSBURG, NY, 13655",L,36,640443225,940000
"9101 Niagara Falls Blvd, Niagara Falls, NY, 14304",3000,63,147538,43.093727,-78.95771,TRUE,Exact,"9101 NIAGARA FALLS BLVD, NIAGARA FALLS, NY, 14304",L,36,48687603,22500
"119 S Osage Ave, Dewey, OK, 74029",,,273454,,,FALSE,,,,,,
"1000 W Main St, Austin, NV, 89310",,,3803867,,,FALSE,,,,,,
"3001 N 14th St, Ponca City, OK, 74601",,,7611128,,,FALSE,,,,,,
"509 S Riverside Dr, Espanola, NM, 87532",3087,39,695166,35.98797,-106.06263,TRUE,Exact,"509 RIVERSIDE DR, ESPANOLA, NM, 87532",R,35,640410007,940700
"2901 W Hwy 62, Chickasha, OK, 73018",,,1531932,,,FALSE,,,,,,
"1360 S Carson St, Carson City, NV, 89701",,,695302,,,FALSE,,,,,,
"219 Genesee St, Oneida, NY, 13421",2000,53,860570,43.07879,-75.6461,TRUE,Exact,"219 GENESEE ST, ONEIDA, NY, 13421",R,36,638547182,940103
"18 State Route 37, Hogansburg, NY, 13655",,,3479958,,,FALSE,,,,,,
"317 Whitney St, Pender, NE, 68047",3085,173,695547,42.11203,-96.70647,TRUE,Exact,"317 WHITNEY ST, PENDER, NE, 68047",L,31,193833760,940100
"890 Center St, Lewiston, NY, 14092",1031,63,926028,43.172607,-79.0324,TRUE,Exact,"890 CENTER ST, LEWISTON, NY, 14092",L,36,48684710,24401
"91 El Cerro Loop, Los Lunas, NM, 87031",,,1525878,,,FALSE,,,,,,
"1695 Silver City Hwy NW, Deming, NM, 88030",,,7384822,,,FALSE,,,,,,
"202 E Main St, Bloomfield, NE, 68718",2085,107,657033,42.59913,-97.647255,TRUE,Exact,"202 MAIN ST, BLOOMFIELD, NE, 68718",R,31,167190348,976300
"909 Avenue F, Ely, NV, 89301",1024,33,558747,39.257603,-114.87199,TRUE,Non_Exact,"909 AVE B, ELY, NV, 89301",R,32,188262629,970300
"1100 Aultman St, Ely, NV, 89301",3352,33,558745,39.24897,-114.88657,TRUE,Exact,"1100 AULTMAN ST, ELY, NV, 89301",L,32,188265233,970300
"2500 Lakeview Dr, Reno, NV, 89510",1122,31,1515837,39.954018,-119.60431,TRUE,Non_Exact,"2500 N LAKEVIEW DR, RENO, NV, 89510",R,32,619808185,940200
"12623 Versailles Plank Rd, Lawtons, NY, 14091",2001,29,7392448,42.544067,-78.97839,TRUE,Exact,"12623 VERSAILLES PLANK RD, LAWTONS, NY, 14091",R,36,48279027,940000
"600 Las Vegas Blvd N, Las Vegas, NV, 89101",3004,3,399294,36.17493,-115.13707,TRUE,Exact,"600 LAS VEGAS BLVD N, LAS VEGAS, NV, 89101",R,32,201867134,402
"719 Seven Clans Ln, Cherokee, NC, 28719",,,628959,,,FALSE,,,,,,
"2651 Us Highway 50 E, Carson City, NV, 89701",,,7246934,,,FALSE,,,,,,
"1100 Old Coors Dr SW, Albuquerque, NM, 87121",1009,1,546513,35.066635,-106.70145,TRUE,Non_Exact,"1100 OLD COORS DR SW, ALBUQUERQUE, NM, 87121",L,35,206740147,4401
"67538 E Bay Rd, North Bend, OR, 97459",,,755385,,,FALSE,,,,,,
"6730 Packard Rd, Niagara Falls, NY, 14304",1025,63,926036,43.108067,-78.986946,TRUE,Exact,"6730 PACKARD RD, NIAGARA FALLS, NY, 14304",L,36,48687028,22602
"12795 Route 438, Irving, NY, 14081",1020,29,1615699,42.538857,-79.00035,TRUE,Non_Exact,"12795 STATE RTE 438, IRVING, NY, 14081",R,36,638553537,940000
"401 NE 1st St, Anadarko, OK, 73005",5010,15,172339,35.078403,-98.24367,TRUE,Non_Exact,"401 NE 1ST ST, ANADARKO, OK, 73005",R,40,92465122,162100
"1313 Paseo De Onate, Espanola, NM, 87532",3140,39,1637479,36.00956,-106.08809,TRUE,Non_Exact,"1313 N PSO DE ONATE, ESPANOLA, NM, 87532",R,35,143291580,300
"601 Hwy 70 E, Ruidoso Downs, NM, 88346",,,170399,,,FALSE,,,,,,
"1660 Roy Ave NE, Albuquerque, NM, 87113",,,684651,,,FALSE,,,,,,
"501 N Gold Ave, Deming, NM, 88030",1089,29,744011,32.27347,-107.75956,TRUE,Non_Exact,"501 N GOLD AVE, DEMING, NM, 88030",R,35,201326902,600
"600 Highway 2 W, Devils Lake, ND, 58301",,,1514518,,,FALSE,,,,,,
"5017 Route 417, Allegany, NY, 14706",1072,9,1469609,42.09438,-78.590645,TRUE,Non_Exact,"5017 STATE RTE 417, ALLEGANY, NY, 14706",R,36,122063498,940300
"23 Fremont St, Las Vegas, NV, 89101",2004,3,1736673,36.169678,-115.14165,TRUE,Exact,"23 FREMONT ST, LAS VEGAS, NV, 89101",R,32,201867512,700
"3730 N Highway 97, Klamath Falls, OR, 97601",2020,35,1513872,42.255737,-121.799446,TRUE,Non_Exact,"3730 US HWY 97, KLAMATH FALLS, OR, 97601",L,41,614434377,972000
"7630 Isleta Blvd SW, Albuquerque, NM, 87105",2024,1,464568,34.951546,-106.69444,TRUE,Exact,"7630 ISLETA BLVD SW, ALBUQUERQUE, NM, 87105",L,35,206722605,4602
"11271 N Highway 99, Seminole, OK, 74868",,,387086,,,FALSE,,,,,,
"5266 N Peoria Ave, Tulsa, OK, 74126",1012,143,98342,36.23113,-95.97556,TRUE,Non_Exact,"5266 N PEORIA AVE, TULSA, OK, 74126",L,40,166435704,7900
"1655 Main St SW, Los Lunas, NM, 87031",,,464571,,,FALSE,,,,,,
"2200 Hwy 62 W, Chickasha, OK, 73018",,,7525970,,,FALSE,,,,,,
"614 Apache Rd, Apache, OK, 73006",,,684867,,,FALSE,,,,,,
"1587 W Rogers Blvd, Skiatook, OK, 74070",1017,113,7294014,36.36855,-96.022194,TRUE,Non_Exact,"1587 W ROGERS BLVD, SKIATOOK, OK, 74070",R,40,640207209,940010
"1532 E Apache St Ste A, Tulsa, OK, 74106",1008,143,446939,36.1915,-95.97174,TRUE,Non_Exact,"1532 E APACHE ST, TULSA, OK, 74106",R,40,166438386,500
"828 Frisco Ave, Chickasha, OK, 73018",1104,51,251238,35.05862,-97.9435,TRUE,Exact,"828 FRISCO AVE, CHICKASHA, OK, 73018",R,40,15244778,100
"242 W Washington St, Bradford, PA, 16701",1016,83,268900,41.957188,-78.66245,TRUE,Non_Exact,"242 W WASHINGTON ST, BRADFORD, PA, 16701",R,42,122644080,420100
"150 Main St, Lovelock, NV, 89419",,,978918,,,FALSE,,,,,,
"63459 Us Highway 93, Ronan, MT, 59864",2007,47,7247801,47.535614,-114.09938,TRUE,Non_Exact,"63459 US HWY 93, RONAN, MT, 59864",L,30,639854706,940500
"1247 N Osage Dr, Tulsa, OK, 74106",2049,113,653918,36.17279,-96.00191,TRUE,Non_Exact,"1247 N OSAGE DR, TULSA, OK, 74106",R,40,82333597,940006
"91139 Boat Basin Dr, Coos Bay, OR, 97420",,,755365,,,FALSE,,,,,,
"3160 Big Cove Rd, Cherokee, NC, 28719",,,1650451,,,FALSE,,,,,,
"634 W 12th St, Tulsa, OK, 74127",2030,143,98333,36.144947,-95.99751,TRUE,Non_Exact,"634 W 12TH ST, TULSA, OK, 74127",L,40,166441667,3100
"110 Highway 19 S, Bryson City, NC, 28713",,,521457,,,FALSE,,,,,,
"15179 State Highway 9, Anadarko, OK, 73005",,,7588439,,,FALSE,,,,,,
"578 Tallulah Rd, Robbinsville, NC, 28771",,,521463,,,FALSE,,,,,,
"427 Main St, Andrews, NC, 28901",3030,39,521464,35.20198,-83.81799,TRUE,Exact,"427 MAIN ST, ANDREWS, NC, 28901",R,37,35840192,930100
"101 E 1st, Cement, OK, 73017",2342,15,684876,34.932087,-98.14136,TRUE,Non_Exact,"101 1ST ST, CEMENT, OK, 73017",L,40,92462790,162300
"7700 Charles Page Blvd, Tulsa, OK, 74127",1068,143,446923,36.143463,-96.078896,TRUE,Exact,"7700 CHARLES PAGE BLVD, TULSA, OK, 74127",L,40,166432578,8800
"2325 Las Vegas Blvd N, North Las Vegas, NV, 89030",,,399286,,,FALSE,,,,,,
